season,game_date,game_type,team_1,team_1_score,team_1_advantage,team_2,team_2_score,team_2_advantage,overtime,location
2019,2018-11-28,R,Air Force,88,1,Missouri State,69,-1,null,null
2019,2018-11-28,R,Valparaiso,72,-1,UNLV,64,1,null,null
2019,2018-11-28,R,Ole Miss,93,1,San Diego,86,-1,null,null
2019,2018-11-28,R,Army,67,1,Binghamton,56,-1,null,null
2019,2018-11-28,R,Colorado,93,1,Portland,69,-1,null,null
2019,2018-11-28,R,Creighton,98,1,Montana,72,-1,null,null
2019,2018-11-28,R,Winthrop,82,-1,Tennessee Tech,70,1,null,null
2019,2018-11-28,R,Nicholls St,85,1,Spring Hill,65,-1,null,null
2019,2018-11-28,R,Utah Valley,82,1,Western St CO,59,-1,null,null
2019,2018-11-28,R,Jacksonville State,101,1,Carver Bib,61,-1,null,null
2019,2018-11-28,R,Western Illinois,83,1,SIU Edwardsville,58,-1,null,null
2019,2018-11-28,R,Syracuse,72,-1,Ohio State,62,1,null,null
2019,2018-11-28,R,Col Charleston,83,1,South Carolina State,70,-1,null,null
2019,2018-11-28,R,Marshall,84,1,William & Mary,64,-1,null,null
2019,2018-11-28,R,Liberty,76,-1,Navy,58,1,null,null
2019,2018-11-28,R,Mississippi Valley State,102,1,Rust,62,-1,null,null
2019,2018-11-28,R,North Carolina Central,110,1,Christendom,51,-1,null,null
2019,2018-11-28,R,Virginia,76,-1,Maryland,71,1,null,null
2019,2018-11-28,R,Illinois State,92,1,BYU,89,-1,1,null
2019,2018-11-28,R,South Dakota State,75,1,Kansas City,47,-1,null,null
2019,2018-11-28,R,Northwestern,67,1,Georgia Tech,61,-1,null,null
2019,2018-11-28,R,Florida State,73,1,Purdue,72,-1,null,null
2019,2018-11-28,R,Utah State,71,1,Northern Iowa,52,-1,null,null
2019,2018-11-29,R,UAB,67,-1,Alabama A&M,57,1,null,null
2019,2018-11-29,R,Arizona,100,1,Georgia Southern,70,-1,null,null
2019,2018-11-29,R,Belmont,99,-1,Samford,93,1,1,null
2019,2018-11-29,R,California Baptist,80,-1,UC Riverside,70,1,null,null
2019,2018-11-29,R,Norfolk State,94,1,Hampton,89,-1,2,null
2019,2018-11-29,R,Idaho State,74,1,MT Western,66,-1,null,null
2019,2018-11-29,R,SMU,91,1,McNeese,59,-1,null,null
2019,2018-11-29,R,James Madison,81,1,Coppin State,71,-1,1,null
2019,2018-11-29,R,Marist,76,0,Dartmouth,58,0,null,"Belfast, Northern Ireland"
2019,2018-11-29,R,UC Davis,73,1,Northern Arizona,57,-1,null,null
2019,2018-11-29,R,Boston College,81,1,Sacred Heart,73,-1,null,null
2019,2018-11-29,R,UC Santa Barbara,75,1,Sacramento State,58,-1,null,null
2019,2018-11-29,R,North Carolina A&T,72,1,Central Connecticut,60,-1,null,null
2019,2018-11-29,R,UCF,70,1,Alabama,64,-1,null,null
2019,2018-11-29,R,Chicago State,90,1,East-West,67,-1,null,null
2019,2018-11-29,R,Texas Southern,81,1,Huston-Tillot,76,-1,null,null
2019,2018-11-29,R,Austin Peay,79,-1,Troy,74,1,1,null
2019,2018-11-29,R,Long Island University,80,0,UAlbany,77,0,null,"Belfast, Northern Ireland"
2019,2018-11-29,R,Campbell,79,1,Trinity Bap,29,-1,null,null
2019,2018-11-29,R,North Florida,81,1,Florida A&M,62,-1,null,null
2019,2018-11-29,R,Southern Utah,111,1,San Diego Chr,64,-1,null,null
2019,2018-11-29,R,Santa Clara,81,1,Jackson State,70,-1,null,null
2019,2018-11-29,R,Loyola Marymount,106,1,Bethesda,50,-1,null,null
2019,2018-11-30,R,Wagner,64,-1,American University,58,1,null,null
2019,2018-11-30,R,Buffalo,96,0,WI Milwaukee,77,0,null,"Belfast, Northern Ireland"
2019,2018-11-30,R,South Florida,73,1,Colgate,63,-1,null,null
2019,2018-11-30,R,Wisconsin,72,-1,Iowa,66,1,null,null
2019,2018-11-30,R,St. Francis (PA),79,1,Niagara,75,-1,null,null
2019,2018-11-30,R,Northern Kentucky,78,1,UMBC,60,-1,null,null
2019,2018-11-30,R,Radford,62,-1,Texas,59,1,null,null
2019,2018-11-30,R,Vermont,70,-1,Towson,64,1,null,null
2019,2018-11-30,R,TCU,89,1,Central Michigan,62,-1,null,null
2019,2018-11-30,R,Delaware,71,-1,Maryland Eastern Shore,62,1,null,null
2019,2018-11-30,R,Pittsburgh,74,0,Duquesne,53,0,null,"Pittsburgh, PA"
2019,2018-11-30,R,Michigan State,78,-1,Rutgers,67,1,null,null
2019,2018-11-30,R,East Carolina,83,1,App State,81,-1,null,null
2019,2018-11-30,R,San Francisco,76,0,Stephen F. Austin,58,0,null,"Belfast, Northern Ireland"
2019,2018-11-30,R,South Carolina,85,1,Coastal Carolina,79,-1,null,null
2019,2018-11-30,R,Mississippi State,65,-1,Dayton,58,1,null,null
2019,2018-11-30,R,Minnesota,83,0,Oklahoma State,76,0,null,"Minneapolis, MN"
2019,2018-11-30,R,Dartmouth,91,0,UAlbany,77,0,null,"Belfast, Northern Ireland"
2019,2018-11-30,R,Marist,70,0,Long Island University,53,0,null,"Belfast, Northern Ireland"
2019,2018-11-30,R,Morehead State,103,1,OH Chillicothe,50,-1,null,null
2019,2018-12-01,R,Akron,71,1,Detroit Mercy,59,-1,null,null
2019,2018-12-01,R,Austin Peay,73,-1,Alabama A&M,61,1,null,null
2019,2018-12-01,R,Evansville,65,1,Albion,49,-1,null,null
2019,2018-12-01,R,Arizona State,83,1,Texas Southern,71,-1,null,null
2019,2018-12-01,R,Green Bay,100,1,Belmont,92,-1,null,null
2019,2018-12-01,R,Bethune-Cookman,72,1,Florida Atlantic,70,-1,null,null
2019,2018-12-01,R,Binghamton,89,1,Hartwick,70,-1,null,null
2019,2018-12-01,R,Grand Canyon,69,1,Boise State,67,-1,null,null
2019,2018-12-01,R,Hartford,76,1,Bowling Green,63,-1,null,null
2019,2018-12-01,R,Bryant,75,1,New Hampshire,65,-1,null,null
2019,2018-12-01,R,Bucknell,65,1,Montana State,43,-1,null,null
2019,2018-12-01,R,St Mary's CA,84,1,California,71,-1,null,null
2019,2018-12-01,R,Virginia Tech,94,1,Central Connecticut,40,-1,null,null
2019,2018-12-01,R,North Florida,76,-1,Charleston Southern,70,1,null,null
2019,2018-12-01,R,Col Charleston,72,1,Charlotte,64,-1,null,null
2019,2018-12-01,R,The Citadel,79,1,Mercer,69,-1,null,null
2019,2018-12-01,R,Toledo,80,1,Cleveland State,67,-1,null,null
2019,2018-12-01,R,Syracuse,63,1,Cornell,55,-1,null,null
2019,2018-12-01,R,Sacramento State,88,-1,Cal State Northridge,68,1,null,null
2019,2018-12-01,R,Davidson,91,-1,UNC Wilmington,85,1,null,null
2019,2018-12-01,R,Drexel,82,1,Robert Morris,69,-1,null,null
2019,2018-12-01,R,Eastern Kentucky,70,-1,High Point,69,1,null,null
2019,2018-12-01,R,Northeastern,81,1,Eastern Michigan,67,-1,null,null
2019,2018-12-01,R,George Mason,87,-1,William & Mary,84,1,null,null
2019,2018-12-01,R,Princeton,73,1,George Washington,52,-1,null,null
2019,2018-12-01,R,Loyola Chicago,73,-1,UIC,64,1,null,null
2019,2018-12-01,R,Indiana,68,1,Northwestern,66,-1,null,null
2019,2018-12-01,R,Indiana State,69,1,Wright State,63,-1,null,null
2019,2018-12-01,R,VCU,88,1,Iona,59,-1,null,null
2019,2018-12-01,R,Jacksonville State,76,-1,North Alabama,65,1,null,null
2019,2018-12-01,R,Kansas,90,1,Stanford,84,-1,1,null
2019,2018-12-01,R,Kent State,78,1,Norfolk State,67,-1,null,null
2019,2018-12-01,R,Louisville,70,-1,Seton Hall,65,1,null,null
2019,2018-12-01,R,Saint Peter's,63,1,Maine,59,-1,1,null
2019,2018-12-01,R,UMass Lowell,94,1,NJIT,71,-1,null,null
2019,2018-12-01,R,Texas Tech,78,0,Memphis,67,0,null,"Miami, FL"
2019,2018-12-01,R,Oregon State,101,1,Missouri State,77,-1,null,null
2019,2018-12-01,R,New Mexico State,69,1,Washington State,63,-1,null,null
2019,2018-12-01,R,Stony Brook,71,1,Quinnipiac,61,-1,null,null
2019,2018-12-01,R,Richmond,84,1,Wake Forest,74,-1,null,null
2019,2018-12-01,R,Southern Illinois,82,-1,SIU Edwardsville,61,1,null,null
2019,2018-12-01,R,Texas State,69,-1,UTSA,68,1,null,null
2019,2018-12-01,R,Utah,69,1,Tulsa,64,-1,null,null
2019,2018-12-01,R,Ball State,85,-1,IU Indianapolis,75,1,null,null
2019,2018-12-01,R,Brown,67,-1,Navy,50,1,null,null
2019,2018-12-01,R,Siena,67,1,Harvard,64,-1,null,null
2019,2018-12-01,R,San Diego State,75,-1,Illinois State,65,1,null,null
2019,2018-12-01,R,Villanova,85,0,La Salle,78,0,null,"Philadelphia, PA"
2019,2018-12-01,R,North Carolina Central,67,1,McNeese,66,-1,null,null
2019,2018-12-01,R,Yale,77,0,Miami,73,0,null,"Miami, FL"
2019,2018-12-01,R,Northern Colorado,85,-1,Wyoming,80,1,null,null
2019,2018-12-01,R,South Carolina Upstate,71,-1,Western Michigan,66,1,null,null
2019,2018-12-01,R,UT Martin,87,1,UNC Asheville,70,-1,null,null
2019,2018-12-01,R,Utah State,89,-1,UC Irvine,65,1,null,null
2019,2018-12-01,R,UT Rio Grande Valley,76,-1,UT Arlington,65,1,null,null
2019,2018-12-01,R,West Virginia,106,1,Youngstown State,72,-1,null,null
2019,2018-12-01,R,Pacific,82,1,Air Force,69,-1,null,null
2019,2018-12-01,R,Wichita State,71,1,Baylor,63,-1,null,null
2019,2018-12-01,R,Louisiana Tech,85,1,Houston Christian,78,-1,null,null
2019,2018-12-01,R,Marquette,83,1,Kansas State,71,-1,null,null
2019,2018-12-01,R,Kentucky,78,1,UNC Greensboro,61,-1,null,null
2019,2018-12-01,R,Lamar,75,-1,Rice,68,1,null,null
2019,2018-12-01,R,Ohio,101,1,Marshall,84,-1,null,null
2019,2018-12-01,R,Michigan,76,1,Purdue,57,-1,null,null
2019,2018-12-01,R,NC State,80,0,Vanderbilt,65,0,null,"Miami, FL"
2019,2018-12-01,R,Nevada,73,-1,USC,61,1,null,null
2019,2018-12-01,R,Santa Clara,81,1,Northern Arizona,74,-1,null,null
2019,2018-12-01,R,Xavier,73,1,Oakland,63,-1,null,null
2019,2018-12-01,R,Providence,59,1,Rhode Island,50,-1,null,null
2019,2018-12-01,R,Lehigh,82,1,Arkansas State,70,-1,null,null
2019,2018-12-01,R,Little Rock,79,1,Sam Houston,52,-1,null,null
2019,2018-12-01,R,Saint Louis,64,1,Butler,52,-1,null,null
2019,2018-12-01,R,Fresno State,76,1,Cal Poly,67,-1,null,null
2019,2018-12-01,R,Chattanooga,71,1,Tennessee Tech,60,-1,null,null
2019,2018-12-01,R,Duke,113,1,Stetson,49,-1,null,null
2019,2018-12-01,R,Seattle U,88,1,Eastern Washington,68,-1,null,null
2019,2018-12-01,R,Holy Cross,67,1,Fairleigh Dickinson,49,-1,null,null
2019,2018-12-01,R,Furman,90,1,Western Carolina,88,-1,2,null
2019,2018-12-01,R,LSU,78,1,Grambling,57,-1,null,null
2019,2018-12-01,R,Kansas City,90,-1,Purdue Fort Wayne,73,1,null,null
2019,2018-12-01,R,Old Dominion,67,1,James Madison,42,-1,null,null
2019,2018-12-01,R,Presbyterian,75,-1,North Carolina A&T,70,1,null,null
2019,2018-12-01,R,Louisiana,88,1,Southern,78,-1,null,null
2019,2018-12-01,R,Temple,77,0,St Joseph's PA,70,0,null,null
2019,2018-12-01,R,Drake,95,0,North Dakota State,88,0,null,"Minneapolis, MN"
2019,2018-12-01,R,Arkansas,121,1,Florida International,89,-1,null,null
2019,2018-12-01,R,New Mexico,85,-1,Bradley,75,1,null,null
2019,2018-12-01,R,Wofford,79,1,East Tennessee State,62,-1,null,null
2019,2018-12-01,R,Lipscomb,84,-1,Middle Tennessee,74,1,null,null
2019,2018-12-01,R,Western Kentucky,88,1,Tennessee State,74,-1,null,null
2019,2018-12-01,R,Pepperdine,77,1,Abilene Christian,62,-1,null,null
2019,2018-12-01,R,Cal State Fullerton,99,1,Cal Lutheran,60,-1,null,null
2019,2018-12-01,R,South Dakota,68,1,Cal State Bakersfield,56,-1,null,null
2019,2018-12-01,R,Houston,65,1,Oregon,61,-1,null,null
2019,2018-12-01,R,San Diego,74,1,Long Beach State,70,-1,null,null
2019,2018-12-01,R,Longwood,65,1,VMI,45,-1,null,null
2019,2018-12-01,R,Murray State,83,1,Prairie View A&M,67,-1,null,null
2019,2018-12-01,R,Army,63,1,Fairfield,60,-1,null,null
2019,2018-12-01,R,Boston University,65,-1,Elon,58,1,null,null
2019,2018-12-01,R,Cincinnati,65,-1,UNLV,61,1,null,null
2019,2018-12-01,R,Colorado,86,1,Colorado State,80,-1,null,null
2019,2018-12-01,R,Gonzaga,103,-1,Creighton,92,1,null,null
2019,2018-12-01,R,Fordham,57,-1,Manhattan,56,1,null,null
2019,2018-12-01,R,Idaho,67,-1,North Dakota,54,1,null,null
2019,2018-12-01,R,Ole Miss,83,1,UL Monroe,60,-1,null,null
2019,2018-12-01,R,UTEP,77,1,Northwestern State,47,-1,null,null
2019,2018-12-01,R,California Baptist,107,1,Mississippi Valley State,71,-1,null,null
2019,2018-12-01,R,St. Bonaventure,90,1,Delaware State,61,-1,null,null
2019,2018-12-01,R,Utah Valley,98,1,Denver,75,-1,null,null
2019,2018-12-01,R,Hofstra,78,-1,Kennesaw State,52,1,null,null
2019,2018-12-01,R,South Dakota State,82,0,Northern Iowa,50,0,null,"Minneapolis, MN"
2019,2018-12-01,R,SE Louisiana,62,-1,Tulane,61,1,null,null
2019,2018-12-01,R,Weber State,113,1,BYU,103,-1,null,null
2019,2018-12-01,R,South Alabama,66,1,Florida A&M,57,-1,null,null
2019,2018-12-01,R,Gardner-Webb,97,1,Savannah State,60,-1,null,null
2019,2018-12-01,R,St. John's,76,0,Georgia Tech,73,0,null,"Miami, FL"
2019,2018-12-01,R,Maryland,66,1,Penn State,59,-1,null,null
2019,2018-12-01,R,Loyola Maryland,75,1,Mount St. Mary's,65,-1,null,null
2019,2018-12-01,R,Miami (OH),88,1,Wilberforce,57,-1,null,null
2019,2018-12-01,R,Chicago State,80,1,Eastern Illinois,72,-1,null,null
2019,2018-12-01,R,Alcorn State,103,1,Rust,66,-1,null,null
2019,2018-12-01,R,Jacksonville,71,1,South Carolina State,69,-1,null,null
2019,2018-12-01,R,Liberty,78,1,Georgia State,52,-1,null,null
2019,2018-12-01,R,Western Illinois,70,-1,Southeast Missouri State,63,1,null,null
2019,2018-12-01,R,Portland State,123,1,Portland Bible,40,-1,null,null
2019,2018-12-01,R,Stephen F. Austin,66,0,WI Milwaukee,51,0,null,"Belfast, Northern Ireland"
2019,2018-12-01,R,Buffalo,85,0,San Francisco,81,0,null,"Belfast, Northern Ireland"
2019,2018-12-01,R,Hampton,114,1,Regent,55,-1,null,null
2019,2018-12-02,R,Arizona,76,-1,UConn,72,1,null,null
2019,2018-12-02,R,Colgate,74,-1,Florida Gulf Coast,56,1,null,null
2019,2018-12-02,R,Delaware,87,-1,Columbia,86,1,2,null
2019,2018-12-02,R,SMU,79,1,Oral Roberts,67,-1,null,null
2019,2018-12-02,R,Tennessee,79,1,TAM C. Christi,51,-1,null,null
2019,2018-12-02,R,Sacred Heart,64,-1,Lafayette,62,1,null,null
2019,2018-12-02,R,Washington,67,1,UC Santa Barbara,63,-1,null,null
2019,2018-12-02,R,East Carolina,70,1,Maryland Eastern Shore,47,-1,null,null
2019,2018-12-02,R,Nebraska,75,1,Illinois,60,-1,null,null
2019,2018-12-02,R,Valparaiso,82,1,UC Riverside,73,-1,null,null
2019,2018-12-02,R,UCLA,82,1,Loyola Marymount,58,-1,null,null
2019,2018-12-02,R,Missouri,64,1,UCF,62,-1,1,null
2019,2018-12-02,R,Southern Miss,106,1,Rust,46,-1,null,null
2019,2018-12-02,R,Ohio State,79,1,Minnesota,59,-1,null,null
2019,2018-12-03,R,Montana,80,1,Col of Idaho,52,-1,null,null
2019,2018-12-03,R,Vermont,72,-1,George Mason,67,1,null,null
2019,2018-12-03,R,Georgia,92,1,Texas Southern,75,-1,null,null
2019,2018-12-03,R,Iowa State,81,1,North Dakota State,59,-1,null,null
2019,2018-12-03,R,Niagara,71,-1,Pittsburgh,70,1,null,null
2019,2018-12-03,R,Wisconsin,69,1,Rutgers,64,-1,null,null
2019,2018-12-03,R,St Francis NY,104,1,Saint Joseph's,75,-1,null,null
2019,2018-12-03,R,UMBC,71,-1,Coppin State,60,1,null,null
2019,2018-12-03,R,Virginia,83,1,Morgan State,45,-1,null,null
2019,2018-12-03,R,Michigan State,90,1,Iowa,68,-1,null,null
2019,2018-12-03,R,Texas A&M,80,1,Northwestern State,59,-1,null,null
2019,2018-12-03,R,Florida State,83,1,Troy,67,-1,null,null
2019,2018-12-03,R,Georgetown,88,1,Liberty,78,-1,null,null
2019,2018-12-03,R,East Tennessee State,107,1,Reinhardt,60,-1,null,null
2019,2018-12-03,R,Delaware State,102,1,Cairn,66,-1,null,null
2019,2018-12-03,R,DePaul,65,1,Florida A&M,50,-1,null,null
2019,2018-12-03,R,Cal State Northridge,90,-1,Pepperdine,83,1,null,null
2019,2018-12-04,R,American University,95,1,St. Francis (PA),82,-1,null,null
2019,2018-12-04,R,App State,100,1,Howard,86,-1,null,null
2019,2018-12-04,R,Bradley,68,-1,Little Rock,62,1,null,null
2019,2018-12-04,R,St Mary's CA,93,1,Bethune-Cookman,61,-1,null,null
2019,2018-12-04,R,Boston University,79,1,UMass Lowell,60,-1,null,null
2019,2018-12-04,R,Bucknell,92,-1,La Salle,79,1,null,null
2019,2018-12-04,R,Grambling,81,1,Centenary,57,-1,null,null
2019,2018-12-04,R,Central Michigan,100,-1,Youngstown State,94,1,3,null
2019,2018-12-04,R,Dayton,98,1,Detroit Mercy,59,-1,null,null
2019,2018-12-04,R,Eastern Illinois,90,1,Fontbonne,37,-1,null,null
2019,2018-12-04,R,James Madison,73,1,Radford,66,-1,null,null
2019,2018-12-04,R,Kansas,72,1,Wofford,47,-1,null,null
2019,2018-12-04,R,Mississippi State,90,1,McNeese,77,-1,null,null
2019,2018-12-04,R,Memphis,88,1,South Dakota State,80,-1,null,null
2019,2018-12-04,R,Pennsylvania,89,1,Miami,75,-1,null,null
2019,2018-12-04,R,Michigan,62,-1,Northwestern,60,1,null,null
2019,2018-12-04,R,Seton Hall,77,1,New Hampshire,57,-1,null,null
2019,2018-12-04,R,UAB,73,1,North Alabama,67,-1,null,null
2019,2018-12-04,R,Syracuse,72,1,Northeastern,49,-1,null,null
2019,2018-12-04,R,Houston,79,1,Lamar,56,-1,null,null
2019,2018-12-04,R,Missouri,65,1,UT Arlington,45,-1,null,null
2019,2018-12-04,R,Auburn,67,1,UNC Asheville,41,-1,null,null
2019,2018-12-04,R,Providence,100,-1,Boston College,95,1,1,null
2019,2018-12-04,R,Indiana,64,-1,Penn State,62,1,null,null
2019,2018-12-04,R,Marquette,76,1,UTEP,69,-1,null,null
2019,2018-12-04,R,Georgia State,83,-1,Alabama,80,1,null,null
2019,2018-12-04,R,Arkansas State,87,1,Evansville,77,-1,null,null
2019,2018-12-04,R,Holy Cross,82,-1,Massachusetts,78,1,null,null
2019,2018-12-04,R,Jacksonville,94,-1,Presbyterian,88,1,null,null
2019,2018-12-04,R,Oklahoma,85,0,Notre Dame,80,0,null,"New York, NY"
2019,2018-12-04,R,Belmont,76,1,Lipscomb,74,-1,null,null
2019,2018-12-04,R,High Point,55,-1,Valparaiso,53,1,null,null
2019,2018-12-04,R,New Mexico State,100,1,New Mexico,65,-1,null,null
2019,2018-12-04,R,Abilene Christian,83,1,Campbell,68,-1,null,null
2019,2018-12-04,R,Florida,66,0,West Virginia,56,0,null,"New York, NY"
2019,2018-12-04,R,NJIT,77,1,Army,72,-1,null,null
2019,2018-12-04,R,Cincinnati,78,1,Northern Kentucky,65,-1,null,null
2019,2018-12-04,R,Colorado,82,1,South Dakota,58,-1,null,null
2019,2018-12-04,R,Davidson,99,1,Winthrop,81,-1,null,null
2019,2018-12-04,R,Furman,98,-1,Elon,77,1,null,null
2019,2018-12-04,R,Maine,75,1,Fordham,68,-1,2,null
2019,2018-12-04,R,Louisiana Tech,82,1,Prairie View A&M,68,-1,null,null
2019,2018-12-04,R,Southeast Missouri State,77,-1,Mississippi Valley State,57,1,null,null
2019,2018-12-04,R,Clemson,65,1,Saint Peter's,60,-1,null,null
2019,2018-12-04,R,Incarnate Word,82,1,Trinity TX,57,-1,null,null
2019,2018-12-04,R,Cal State Bakersfield,67,1,UC Merced,53,-1,null,null
2019,2018-12-05,R,Texas Tech,65,1,Arkansas-Pine Bluff,47,-1,null,null
2019,2018-12-05,R,Ball State,75,-1,Loyola Chicago,69,1,null,null
2019,2018-12-05,R,Cleveland State,82,1,Bowling Green,64,-1,null,null
2019,2018-12-05,R,Butler,70,1,Brown,55,-1,null,null
2019,2018-12-05,R,Buffalo,89,1,Le Moyne,55,-1,null,null
2019,2018-12-05,R,UC Irvine,69,-1,California Baptist,66,1,null,null
2019,2018-12-05,R,San Francisco,79,-1,California,60,1,null,null
2019,2018-12-05,R,Canisius,68,1,Robert Morris,62,-1,null,null
2019,2018-12-05,R,Louisville,86,1,Central Arkansas,41,-1,null,null
2019,2018-12-05,R,Colgate,64,-1,Columbia,62,1,null,null
2019,2018-12-05,R,Toledo,101,1,Detroit Mercy,57,-1,null,null
2019,2018-12-05,R,Florida Atlantic,68,1,Mercer,64,-1,null,null
2019,2018-12-05,R,Florida Gulf Coast,96,-1,Oral Roberts,76,1,null,null
2019,2018-12-05,R,Gonzaga,81,1,Washington,79,-1,null,null
2019,2018-12-05,R,George Washington,68,1,Towson,64,-1,null,null
2019,2018-12-05,R,Hofstra,75,1,Montana State,73,-1,null,null
2019,2018-12-05,R,Washington State,90,1,Idaho,70,-1,null,null
2019,2018-12-05,R,UIC,94,1,Illinois State,75,-1,null,null
2019,2018-12-05,R,Louisiana,97,1,Loyola NO,84,-1,null,null
2019,2018-12-05,R,Stony Brook,69,-1,Manhattan,62,1,null,null
2019,2018-12-05,R,Missouri State,84,1,Western Kentucky,78,-1,null,null
2019,2018-12-05,R,North Carolina,97,1,UNC Wilmington,69,-1,null,null
2019,2018-12-05,R,Xavier,82,1,Ohio,61,-1,null,null
2019,2018-12-05,R,Tulsa,74,1,Oklahoma State,71,-1,null,null
2019,2018-12-05,R,Portland State,87,1,Portland,78,-1,null,null
2019,2018-12-05,R,Texas State,61,-1,TAM C. Christi,55,1,null,null
2019,2018-12-05,R,VCU,54,-1,Texas,53,1,null,null
2019,2018-12-05,R,Air Force,73,1,Denver,65,-1,null,null
2019,2018-12-05,R,Morgan State,74,1,Binghamton,68,-1,null,null
2019,2018-12-05,R,Richmond,82,1,Coppin State,47,-1,null,null
2019,2018-12-05,R,Quinnipiac,64,-1,Dartmouth,59,1,null,null
2019,2018-12-05,R,Navy,80,-1,Delaware,65,1,null,null
2019,2018-12-05,R,Drexel,95,1,Loyola Maryland,86,-1,null,null
2019,2018-12-05,R,Eastern Kentucky,79,1,South Carolina Upstate,77,-1,null,null
2019,2018-12-05,R,Yale,97,1,Lehigh,87,-1,null,null
2019,2018-12-05,R,Miami (OH),65,-1,Wright State,62,1,null,null
2019,2018-12-05,R,Northern Illinois,71,1,UC Davis,62,-1,null,null
2019,2018-12-05,R,TCU,67,-1,SMU,59,1,null,null
2019,2018-12-05,R,Wyoming,73,1,South Carolina,64,-1,null,null
2019,2018-12-05,R,Tulane,87,1,UT Martin,74,-1,null,null
2019,2018-12-05,R,Purdue Fort Wayne,68,1,Akron,65,-1,null,null
2019,2018-12-05,R,UConn,90,1,Lafayette,63,-1,null,null
2019,2018-12-05,R,Duquesne,93,1,Marshall,82,-1,null,null
2019,2018-12-05,R,Long Beach State,82,1,Southern Utah,71,-1,null,null
2019,2018-12-05,R,St. John's,85,1,Mount St. Mary's,71,-1,null,null
2019,2018-12-05,R,Vanderbilt,79,1,Middle Tennessee,51,-1,null,null
2019,2018-12-05,R,New Orleans,71,1,South Alabama,60,-1,null,null
2019,2018-12-05,R,Pacific,74,1,Permian Basin,69,-1,null,null
2019,2018-12-05,R,St. Bonaventure,82,1,Siena,40,-1,null,null
2019,2018-12-05,R,Duke,84,1,Hartford,54,-1,null,null
2019,2018-12-05,R,Fresno State,71,1,Weber State,52,-1,null,null
2019,2018-12-05,R,Minnesota,85,1,Nebraska,78,-1,null,null
2019,2018-12-05,R,NC State,100,1,Western Carolina,67,-1,null,null
2019,2018-12-05,R,Old Dominion,71,1,William & Mary,53,-1,null,null
2019,2018-12-05,R,St Joseph's PA,92,-1,Princeton,82,1,null,null
2019,2018-12-05,R,Southern Illinois,61,1,Saint Louis,56,-1,null,null
2019,2018-12-05,R,Villanova,69,1,Temple,59,-1,null,null
2019,2018-12-05,R,Virginia Tech,89,1,VMI,68,-1,null,null
2019,2018-12-05,R,Arkansas,98,-1,Colorado State,74,1,null,null
2019,2018-12-05,R,San Diego,73,-1,San Diego State,61,1,null,null
2019,2018-12-05,R,Loyola Marymount,59,-1,Cal State Fullerton,49,1,null,null
2019,2018-12-05,R,UT Rio Grande Valley,70,1,North Dakota,56,-1,null,null
2019,2018-12-05,R,Cal State Northridge,76,1,CS San Marcos,72,-1,null,null
2019,2018-12-05,R,North Texas,80,-1,Indiana State,69,1,null,null
2019,2018-12-05,R,BYU,95,1,Utah State,80,-1,null,null
2019,2018-12-05,R,Coastal Carolina,75,1,Hampton,66,-1,null,null
2019,2018-12-05,R,The Citadel,127,1,J&W NC,93,-1,null,null
2019,2018-12-05,R,Ohio State,77,0,Illinois,67,0,null,"Chicago, IL"
2019,2018-12-05,R,Stetson,68,1,Western Illinois,64,-1,null,null
2019,2018-12-06,R,Wake Forest,80,1,Charlotte,56,-1,null,null
2019,2018-12-06,R,Drake,75,-1,WI Milwaukee,61,1,null,null
2019,2018-12-06,R,Iowa,98,1,Iowa State,84,-1,null,null
2019,2018-12-06,R,San Jose State,67,1,Bethune-Cookman,65,-1,null,null
2019,2018-12-06,R,Oakland,87,-1,Fairfield,86,1,null,null
2019,2018-12-06,R,UC Riverside,75,1,Pepperdine,71,-1,null,null
2019,2018-12-06,R,Seattle U,90,1,Omaha,71,-1,null,null
2019,2018-12-06,R,Arizona,80,1,Utah Valley,69,-1,null,null
2019,2018-12-06,R,Gardner-Webb,105,1,Bob Jones,37,-1,null,null
2019,2018-12-06,R,South Carolina State,90,1,Voorhees,69,-1,null,null
2019,2018-12-06,R,Purdue,62,1,Maryland,60,-1,null,null
